category,subcategory,question,answer,reasoning,source
Word Problems,multi_step," Megan hat ihre Halsketten auf einem Flohmarkt verkauft. Sie verkaufte 7 Perlenketten und 3 Edelstein-Halsketten. Wenn jede Halskette 9 Dollar kostet, wie viel Geld hat sie dann verdient?",90.0,X=(9.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," Eine Vase kann 6 Blumen aufnehmen. Wenn Sie 7 Nelken und 47 Rosen hätten, wie viele Vasen bräuchten Sie, um die Blumen zu halten?",9.0,X=((7.0+47.0)/6.0),MultiArith
Word Problems,multi_step," Vanessa hatte 13 Musikdateien und 30 Videodateien auf ihrem USB-Stick. Wenn sie 10 der Dateien löscht, wie viele Dateien befinden sich dann noch auf ihrem Stick?",33.0,X=((13.0+30.0)-10.0),MultiArith
Word Problems,multi_step," Will hatte 59 Kleidungsstücke zu waschen. Er gab 32 davon in eine Ladung, beschloss aber, den Rest in 9 gleiche Ladungen aufzuteilen. Wie viele Kleidungsstücke passen in jede der kleinen Ladungen?",3.0,X=((59.0-32.0)/9.0),MultiArith
Word Problems,multi_step," Paul hat Dosen für das Recycling gesammelt. Am Samstag füllte er 6 Säcke, und am Sonntag füllte er 3 weitere Säcke. Wenn in jedem Sack 8 Dosen waren, wie viele Dosen hat er dann insgesamt gesammelt?",72.0,X=(8.0*(6.0+3.0)),MultiArith
Word Problems,multi_step," Ein Kellner im Restaurant ""The Greasy Spoon"" hatte 29 Kunden zu bedienen. Während der Mittagszeit kamen weitere 20 Kunden hinzu. Wenn 34 der Kunden ihm kein Trinkgeld gegeben haben, wie viele Kunden haben dann ein Trinkgeld gegeben?",15.0,X=((29.0+20.0)-34.0),MultiArith
Word Problems,multi_step," Auf einem Arbeitsblatt waren 4 Aufgaben. Wenn eine Lehrerin 9 Arbeitsblätter zu benoten hat und bereits 5 davon benotet hat, wie viele Aufgaben muss sie dann noch benoten?",16.0,X=(4.0*(9.0-5.0)),MultiArith
Word Problems,multi_step," Lukas verdiente 9 Dollar mit Rasenmähen und 18 Dollar mit Unkrautjäten. Wenn er nur 3 Dollar pro Woche ausgeben würde, wie lange würde das Geld reichen?",9.0,X=((9.0+18.0)/3.0),MultiArith
Word Problems,multi_step, Ein Geschäft hatte 120 Malbücher auf Lager. Am Ende wurden sie zum Verkauf angeboten und 39 von ihnen wurden entsorgt. Die noch vorhandenen Malbücher wurden in Regale mit jeweils 9 Regalen gestellt. Wie viele Regale haben sie benutzt?,9.0,X=((120.0-39.0)/9.0),MultiArith
Word Problems,multi_step," Für die Basketballmannschaft der Schule haben sich 6 Mädchen und 48 Jungen beworben. Wenn nur 7 von ihnen zurückgerufen wurden, wie viele Schüler haben es dann nicht in die Auswahl geschafft?",47.0,X=((6.0+48.0)-7.0),MultiArith
Word Problems,multi_step," Jeder Schokoriegel in einer Schachtel kostet 2 $. Wenn eine Schachtel insgesamt 13 Riegel enthielte und Rachel alle bis auf 4 Riegel verkaufen würde, wie viel Geld hätte sie dann verdient?",18.0,X=(2.0*(13.0-4.0)),MultiArith
Word Problems,multi_step," Lana hat 36 Tulpen und 37 Rosen gepflückt, um Blumensträuße herzustellen. Wenn sie aber nur 70 der Blumen verwendet hat, wie viele Blumen hat Lana dann zusätzlich gepflückt?",3.0,X=((36.0+37.0)-70.0),MultiArith
Word Problems,multi_step," Dave hat in der Spielhalle 11 Lose gewonnen. Wenn er 5 Lose für eine Mütze ausgibt und später 10 weitere Lose gewinnt, wie viele hätte er dann?",16.0,X=((11.0+10.0)-5.0),MultiArith
Word Problems,multi_step," Ein Maler muss 9 Räume in einem Gebäude streichen. Für jedes Zimmer benötigt er 8 Stunden. Wenn er bereits 5 Zimmer gestrichen hat, wie viel länger braucht er dann für die restlichen?",32.0,X=(8.0*(9.0-5.0)),MultiArith
Word Problems,multi_step," Megans Klasse unternimmt einen Ausflug in den Zoo. Wenn jeder Van 5 Personen aufnehmen kann und 25 Schüler und 5 Erwachsene mitfahren, wie viele Vans werden dann benötigt?",6.0,X=((5.0+25.0)/5.0),MultiArith
Word Problems,multi_step," Haley spielte ein Videospiel und hatte 14 Leben. In einem schwierigen Teil des Spiels verlor sie 4 Leben. Wie viele Leben würde sie haben, wenn sie im nächsten Level 36 weitere Leben hätte?",46.0,X=((14.0+36.0)-4.0),MultiArith
Word Problems,multi_step," Bianca und ihre Mutter haben in ihrem Garten Karotten gepflückt. Bianca pflückte 26 und ihre Mutter 15. Wenn nur 16 der Karotten gut waren, wie viele schlechte Karotten hatten sie dann?",25.0,X=((26.0+15.0)-16.0),MultiArith
Word Problems,multi_step," Megan hat 71 Muffins für den Kuchenverkauf ihrer Schule gebacken. Wenn ihr Bruder Todd 43 davon gegessen hat, wie viele Pakete könnte sie machen, wenn sie in jedes Paket 7 Muffins packt?",4.0,X=((71.0-43.0)/7.0),MultiArith
Word Problems,multi_step," Tiffany hat 8 Brownies gebacken, brauchte aber insgesamt 17 für ihre Party. Wenn sie für jeden Brownie 8 Tassen Mehl verwendet hat, wie viele Tassen Mehl braucht sie dann noch?",72.0,X=(8.0*(17.0-8.0)),MultiArith
Word Problems,multi_step," Adam hatte 5 Dollar. Im Laden hat er 2 Dollar für ein neues Spiel ausgegeben. Wenn er weitere 5 Dollar für sein Taschengeld bekommen hat, wie viel Geld hat er dann noch?",8.0,X=((5.0+5.0)-2.0),MultiArith
Word Problems,multi_step," Das Debattierteam der Schule bestand aus 5 Jungen und 40 Mädchen. Wenn sie in 9er-Gruppen aufgeteilt würden, wie viele Gruppen könnten sie bilden?",5.0,X=((5.0+40.0)/9.0),MultiArith
Word Problems,multi_step," Vanessa hatte 16 Musikdateien und 48 Videodateien auf ihrem USB-Stick. Wenn sie 30 der Dateien löscht, wie viele Dateien befinden sich dann noch auf ihrem Stick?",34.0,X=((16.0+48.0)-30.0),MultiArith
Word Problems,multi_step," Auf einem Arbeitsblatt waren 2 Aufgaben. Wenn eine Lehrerin 14 Arbeitsblätter zu benoten hat und bereits 7 davon benotet hat, wie viele Aufgaben muss sie dann noch benoten?",14.0,X=(2.0*(14.0-7.0)),MultiArith
Word Problems,multi_step," Während ihres Urlaubs hat Rachel 6 Fotos im Zoo und 9 im Museum gemacht. Wenn sie später 11 der Bilder gelöscht hat, wie viele Bilder aus ihrem Urlaub hat sie dann noch?",4.0,X=((6.0+9.0)-11.0),MultiArith
Word Problems,multi_step," Beim Spielen in der Spielhalle hat Luke 2 Lose bei ""Whack a mole"" und 13 Lose bei ""Skee Ball"" gewonnen. Wenn er versucht hätte, Süßigkeiten zu kaufen, die 3 Lose pro Stück kosten, wie viele könnte er kaufen?",5.0,X=((2.0+13.0)/3.0),MultiArith
Word Problems,multi_step," Oliver hatte 35 Dollar. Zu seinem Geburtstag bekam er 50 weitere Dollar, gab aber 84 für ein neues Spiel aus. Wie viel Geld hat er jetzt?",1.0,X=((35.0+50.0)-84.0),MultiArith
Word Problems,multi_step," Megan hatte 40 Hausaufgaben. Sie hat 26 davon gelöst, aber es bleiben noch 2 Seiten mit Aufgaben übrig. Wenn jede Seite die gleiche Anzahl von Aufgaben enthält, wie viele Aufgaben befinden sich dann auf jeder Seite?",7.0,X=((40.0-26.0)/2.0),MultiArith
Word Problems,multi_step," Edward und sein Freund haben im Zauberladen Trickdecks für je 6 Dollar gekauft. Wie viel haben sie ausgegeben, wenn Edward 3 Decks und sein Freund 6 Decks gekauft hat?",54.0,X=(6.0*(6.0+3.0)),MultiArith
Word Problems,multi_step," Bianca hat 39 Tulpen und 49 Rosen gepflückt, um Blumensträuße zu machen. Wenn sie jedoch nur 81 der Blumen verwendet hat, wie viele Blumen hat Bianca dann zusätzlich gepflückt?",7.0,X=((39.0+49.0)-81.0),MultiArith
Word Problems,multi_step," Ein Geschäft hatte 31 Orangen in einem Behälter. Wenn man 9 der alten Orangen wegwirft und 38 neue Orangen in die Tonne legt, wie viele sind dann in der Tonne?",60.0,X=((31.0+38.0)-9.0),MultiArith
Word Problems,multi_step," Bei einem Quizspiel hat Mike in der ersten Hälfte 3 Fragen richtig beantwortet und in der zweiten Hälfte 5 Fragen richtig. Wenn jede Frage 3 Punkte wert war, wie hoch war dann sein Endergebnis?",24.0,X=(3.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Ein Maler muss 6 Räume in einem Gebäude streichen. Für jedes Zimmer benötigt er 5 Stunden. Wenn er bereits 2 Räume gestrichen hat, wie viel länger braucht er dann für die restlichen Räume?",20.0,X=(5.0*(6.0-2.0)),MultiArith
Word Problems,multi_step," In der Schulkantine gab es 17 Äpfel. Wie viele Äpfel hätten sie, wenn sie 2 für das Mittagessen der Schüler verwenden und dann 23 weitere kaufen würden?",38.0,X=((17.0+23.0)-2.0),MultiArith
Word Problems,multi_step," Emilys Mannschaft hat ihr Völkerballspiel gewonnen und insgesamt 39 Punkte erzielt. Wenn Emily 23 der Punkte erzielt hat und alle anderen jeweils 2 Punkte, wie viele Spieler waren dann in ihrem Team?",8.0,X=((39.0-23.0)/2.0),MultiArith
Word Problems,multi_step," Wendy pflückte 45 Blumen für die Hochzeit ihrer Freundin. Sie wollte Sträuße mit jeweils 5 Blumen machen. Wenn 35 der Blumen vor der Hochzeit verwelken würden, wie viele Sträuße könnte sie dann noch machen?",2.0,X=((45.0-35.0)/5.0),MultiArith
Word Problems,multi_step," Mike ist in der Bibliothek und hilft beim Einräumen der Bücher. Es sind insgesamt 82 Bücher einzuräumen, aber ein Bibliothekar nimmt 10 davon und überlässt Mike den Rest. Wenn er 9 Bücher in ein Regal stellen kann, wie viele Regale braucht er dann?",8.0,X=((82.0-10.0)/9.0),MultiArith
Word Problems,multi_step," Eine Zoohandlung hat 9 Vogelkäfige. Wenn in jedem Käfig 2 Papageien und 6 Sittiche sind, wie viele Vögel hat die Zoohandlung dann insgesamt?",72.0,X=(9.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," Ein Tierheim hatte 2 Welpen, als 34 weitere aufgenommen wurden. Wenn täglich 4 Welpen adoptiert werden, wie lange würde es dann dauern, bis alle Welpen adoptiert sind?",9.0,X=((2.0+34.0)/4.0),MultiArith
Word Problems,multi_step, Edward arbeitete als Einpacker in einem Lebensmittelgeschäft und verdiente dort 6 Dollar pro Stunde. Am Montag hat er 3 Stunden und am Dienstag 5 Stunden gearbeitet. Wie viel Geld hat Edward an diesen beiden Tagen verdient?,48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Für ein neues Gebäude wurden 14 Fenster benötigt. Der Bauunternehmer hatte bereits 5 von ihnen eingebaut. Wenn es 4 Stunden dauert, jedes Fenster einzubauen, wie lange braucht er dann für den Einbau der restlichen Fenster?",36.0,X=(4.0*(14.0-5.0)),MultiArith
Word Problems,multi_step," Dave arbeitete als Einpacker in einem Lebensmittelgeschäft, wo er 6 Dollar pro Stunde verdiente. Am Montag arbeitete er 6 Stunden und am Dienstag 2 Stunden. Wie viel Geld hat Dave an diesen beiden Tagen verdient?",48.0,X=(6.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," Eine Gruppe von 3 Freunden ging in ein Restaurant. Der Chefkoch hatte bereits 8 Hähnchenflügel zubereitet, kochte aber noch 10 weitere für die Gruppe. Wenn jeder die gleiche Menge bekäme, wie viele bekäme dann jede Person?",6.0,X=((8.0+10.0)/3.0),MultiArith
Word Problems,multi_step," Roger hilft den Mitarbeitern der Cafeteria beim Abholen der Tabletts, kann aber nur 4 Tabletts auf einmal tragen. Wenn er 10 Tabletts von einem Tisch und 2 Tabletts von einem anderen abholen müsste, wie viele Wege würde er zurücklegen?",3.0,X=((10.0+2.0)/4.0),MultiArith
Word Problems,multi_step," Rachel spielte ein Videospiel und hatte 10 Leben. In einem schwierigen Teil des Spiels verlor sie 4 Leben. Wie viele Leben würde sie haben, wenn sie im nächsten Level 26 weitere Leben hätte?",32.0,X=((10.0+26.0)-4.0),MultiArith
Word Problems,multi_step," In der Schulkantine gab es 23 Äpfel. Wie viele Äpfel hätten sie, wenn sie 20 für das Mittagessen der Schüler verwenden und dann 6 weitere kaufen würden?",9.0,X=((23.0+6.0)-20.0),MultiArith
Word Problems,multi_step," Ned versuchte, seine Spielesammlung zu erweitern. Er kaufte 11 Spiele von einem Freund und erwarb 22 weitere auf einem Flohmarkt. Wenn 19 der Spiele nicht funktionierten, wie viele gute Spiele hatte er dann noch?",14.0,X=((11.0+22.0)-19.0),MultiArith
Word Problems,multi_step, Eine Tierhandlung hatte 13 Welpen. An einem Tag wurden 7 von ihnen verkauft und der Rest in Käfige mit je 2 Tieren gesteckt. Wie viele Käfige haben sie verwendet?,3.0,X=((13.0-7.0)/2.0),MultiArith
Word Problems,multi_step," Ein Kellner hatte 6 Tische zu bedienen, an denen jeweils 3 Frauen und 5 Männer saßen. Wie viele Kunden hatte der Kellner insgesamt?",48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Victor hilft den Mitarbeitern der Cafeteria, die Tabletts für das Mittagessen abzuholen, aber er kann nur 7 Tabletts auf einmal tragen. Wenn er 23 Tabletts von einem Tisch und 5 Tabletts von einem anderen abholen müsste, wie viele Wege würde er zurücklegen?",4.0,X=((23.0+5.0)/7.0),MultiArith
Word Problems,multi_step," Megan ordnete ihren Bücherschrank und achtete darauf, dass in jedem Regal genau 7 Bücher standen. Wenn sie 8 Regale mit Krimis und 2 Regale mit Bilderbüchern hatte, wie viele Bücher hatte sie dann insgesamt?",70.0,X=(7.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Kaleb hatte 34 Bücher. Wenn er 17 davon verkaufen und mit dem Geld 7 neue Bücher kaufen würde, wie viele Bücher hätte Kaleb dann?",24.0,X=((34.0+7.0)-17.0),MultiArith
Word Problems,multi_step," Oliver hatte 35 Dollar. Zu seinem Geburtstag bekam er 50 weitere Dollar, gab aber 84 für ein neues Spiel aus. Wie viel Geld hat er jetzt?",1.0,X=((35.0+50.0)-84.0),MultiArith
Word Problems,multi_step," Eine Vase kann 5 Blumen aufnehmen. Wenn Sie 6 Nelken und 19 Rosen hätten, wie viele Vasen bräuchten Sie, um die Blumen zu halten?",5.0,X=((6.0+19.0)/5.0),MultiArith
Word Problems,multi_step, Eine Tierhandlung hatte 102 Welpen. An einem Tag wurden 21 von ihnen verkauft und der Rest in Käfige mit jeweils 9 Tieren gesetzt. Wie viele Käfige haben sie verwendet?,9.0,X=((102.0-21.0)/9.0),MultiArith
Word Problems,multi_step," Für den Kuchenverkauf in der Schule hat Carol 19 Muffins gebacken. Wenn sie 6 davon verkauft und dann 27 weitere macht, wie viele Muffins hat sie dann?",40.0,X=((19.0+27.0)-6.0),MultiArith
Word Problems,multi_step," In Tom's Restaurant kam eine Gruppe mit 2 Erwachsenen und 5 Kindern zum Essen. Wenn jede Mahlzeit 8 Dollar kostet, wie hoch war dann die Rechnung?",56.0,X=(8.0*(2.0+5.0)),MultiArith
Word Problems,multi_step," John hatte 6 Actionfiguren, brauchte aber insgesamt 11 für eine vollständige Sammlung. Wenn jede Figur 6 $ kostet, wie viel Geld braucht er dann, um seine Sammlung zu vervollständigen?",30.0,X=(6.0*(11.0-6.0)),MultiArith
Word Problems,multi_step," Für ein neues Gebäude wurden 12 Fenster benötigt. Der Bauunternehmer hatte bereits 6 von ihnen eingebaut. Wenn es 4 Stunden dauert, jedes Fenster einzubauen, wie lange wird er dann für den Einbau der restlichen Fenster brauchen?",24.0,X=(4.0*(12.0-6.0)),MultiArith
Word Problems,multi_step," Bianca pflanzte Gemüse in ihrem Garten an. Sie begann mit 52 Samen und pflanzte 40 davon in den großen Garten, und in jeden ihrer kleinen Gärten setzte sie jeweils 2 Samen. Wie viele kleine Gärten hatte Bianca?",6.0,X=((52.0-40.0)/2.0),MultiArith
Word Problems,multi_step," Cody hat in der Spielhalle 49 Lose gewonnen. Wenn er 25 Lose für eine Mütze ausgibt und später 6 weitere Lose gewinnt, wie viele hätte er dann?",30.0,X=((49.0+6.0)-25.0),MultiArith
Word Problems,multi_step," Bei einem Quizspiel hat Adam in der ersten Hälfte 8 Fragen richtig beantwortet und in der zweiten Hälfte 2 Fragen richtig. Wenn jede Frage 8 Punkte wert war, wie hoch war dann sein Endergebnis?",80.0,X=(8.0*(8.0+2.0)),MultiArith
Word Problems,multi_step, Isabel hat 25 Bilder auf Facebook hochgeladen. Sie packte 10 Bilder in ein Album und den Rest in 5 verschiedene Alben. Wie viele Bilder waren in jedem Album?,3.0,X=((25.0-10.0)/5.0),MultiArith
Word Problems,multi_step," Für ein neues Gebäude wurden 14 Fenster benötigt. Der Bauunternehmer hatte bereits 8 von ihnen eingebaut. Wenn es 8 Stunden dauert, jedes Fenster einzubauen, wie lange braucht er dann für den Einbau der restlichen Fenster?",48.0,X=(8.0*(14.0-8.0)),MultiArith
Word Problems,multi_step," Eine Lehrerin hatte 7 Arbeitsblätter zu benoten. Wenn sie 2 benotet, dann aber 46 weitere abgegeben hat, wie viele Arbeitsblätter müsste sie dann benoten?",51.0,X=((7.0+46.0)-2.0),MultiArith
Word Problems,multi_step," Frank hat im Sommer 19 Dollar mit Rasenmähen verdient. Wenn er 11 Dollar für neue Rasenmähermesser ausgibt, wie viele 2-Dollar-Spiele kann er dann mit dem Geld kaufen, das er noch übrig hat?",4.0,X=((19.0-11.0)/2.0),MultiArith
Word Problems,multi_step," Robin hat 31 Bilder von ihrem Handy und 5 Bilder von ihrer Kamera auf Facebook hochgeladen. Wenn sie die Bilder in 9 verschiedene Alben mit der gleichen Anzahl von Bildern in jedem Album sortiert, wie viele Bilder befinden sich dann in jedem der Alben?",4.0,X=((31.0+5.0)/9.0),MultiArith
Word Problems,multi_step," Ein Unternehmen hat 18 Personen zu einem Mittagessen eingeladen, aber 12 von ihnen sind nicht erschienen. Wenn die Tische, die sie hatten, jeweils 3 Personen fassen, wie viele Tische brauchen sie dann?",2.0,X=((18.0-12.0)/3.0),MultiArith
Word Problems,multi_step," Haley und ihre Freunde haben für ihre Klasse Papier recycelt. Für je 3 Pfund, die sie recycelt haben, haben sie einen Punkt bekommen. Wenn Haley 11 Pfund recycelt hat und ihre Freunde 16 Pfund recycelt haben, wie viele Punkte haben sie dann verdient?",9.0,X=((11.0+16.0)/3.0),MultiArith
Word Problems,multi_step," Jeder Schokoriegel in einer Schachtel kostet 4 $. Wenn eine Schachtel insgesamt 8 Riegel enthielte und Emily alle bis auf 3 Riegel verkaufen würde, wie viel Geld hätte sie dann verdient?",20.0,X=(4.0*(8.0-3.0)),MultiArith
Word Problems,multi_step," In einem Tierheim gab es 8 Welpen, als 19 weitere hinzukamen. Wenn jeden Tag 3 Welpen adoptiert werden, wie lange würde es dann dauern, bis alle Welpen adoptiert sind?",9.0,X=((8.0+19.0)/3.0),MultiArith
Word Problems,multi_step," Ned hatte 15 Videospiele, aber 6 von ihnen funktionierten nicht. Wie viel Geld könnte er verdienen, wenn er die funktionierenden Spiele für je 7 $ verkaufen würde?",63.0,X=(7.0*(15.0-6.0)),MultiArith
Word Problems,multi_step," In der Schulkantine gab es 14 Äpfel. Wie viele Äpfel hätten sie, wenn sie 13 für das Mittagessen der Schüler verwenden und dann 49 weitere kaufen würden?",50.0,X=((14.0+49.0)-13.0),MultiArith
Word Problems,multi_step," Roger hatte 120 Kleidungsstücke zu waschen. Er gab 48 davon in eine Ladung, beschloss aber, den Rest in 9 gleiche Ladungen aufzuteilen. Wie viele Kleidungsstücke passen in jede der kleinen Ladungen?",8.0,X=((120.0-48.0)/9.0),MultiArith
Word Problems,multi_step," Roger hatte 16 Dollar. Zu seinem Geburtstag bekam er 28 weitere Dollar, gab aber 25 für ein neues Spiel aus. Wie viel Geld hat er jetzt?",19.0,X=((16.0+28.0)-25.0),MultiArith
Word Problems,multi_step," Sam hat Dosen für das Recycling gesammelt. Am Samstag füllte er 3 Säcke und am Sonntag 4 weitere Säcke. Wenn in jedem Sack 9 Dosen waren, wie viele Dosen hat er dann insgesamt gesammelt?",63.0,X=(9.0*(3.0+4.0)),MultiArith
Word Problems,multi_step, Für den Kuchenverkauf der Schule hat Wendy Gebäck gebacken. Sie hat 4 Muffins und 29 Kekse gebacken. Nach dem Verkauf konnte sie 24 davon mit nach Hause nehmen. Wie viele Backwaren hat sie verkauft?,9.0,X=((4.0+29.0)-24.0),MultiArith
Word Problems,multi_step," Für eine Geburtstagsfeier kauft Jerry 41 normale Limonaden und 22 Diätlimonaden. Wie viele Fächer würde er füllen, wenn sein Kühlschrank nur 9 pro Fach fassen würde?",7.0,X=((41.0+22.0)/9.0),MultiArith
Word Problems,multi_step," Roger legte sein Kleingeld in Stapeln an. Er hatte 3 Stapel mit Vierteldollarmünzen und 3 Stapel mit Zehndollarmünzen. Wenn jeder Stapel 7 Münzen enthielt, wie viele Münzen hatte er dann insgesamt?",42.0,X=(7.0*(3.0+3.0)),MultiArith
Word Problems,multi_step," Für eine Geburtstagsfeier hat Cody 4 normale Limonaden und 44 Diätlimonaden gekauft. Wie viele Fächer würde er füllen, wenn sein Kühlschrank nur 6 Stück pro Fach fassen würde?",8.0,X=((4.0+44.0)/6.0),MultiArith
Word Problems,multi_step," Vanessa und ihre Mutter pflückten Möhren in ihrem Garten. Vanessa pflückte 17 und ihre Mutter 14. Wenn nur 24 der Karotten gut waren, wie viele schlechte Karotten hatten sie dann?",7.0,X=((17.0+14.0)-24.0),MultiArith
Word Problems,multi_step," Die Cafeteria hatte 96 Äpfel. Zum Mittagessen wurden 42 Äpfel an die Schüler verteilt und der Rest sollte für Kuchen verwendet werden. Wenn man für jeden Kuchen 6 Äpfel braucht, wie viele Kuchen kann man dann machen?",9.0,X=((96.0-42.0)/6.0),MultiArith
Word Problems,multi_step, Wendy hat 45 Bilder auf Facebook hochgeladen. Sie packte 27 Bilder in ein Album und den Rest in 9 verschiedene Alben. Wie viele Bilder waren in jedem Album?,2.0,X=((45.0-27.0)/9.0),MultiArith
Word Problems,multi_step," Auf einem Arbeitsblatt waren 3 Aufgaben. Wenn eine Lehrerin 15 Arbeitsblätter zu benoten hat und bereits 7 davon benotet hat, wie viele Aufgaben muss sie dann noch benoten?",24.0,X=(3.0*(15.0-7.0)),MultiArith
Word Problems,multi_step," Zoe hatte 6 Lieder auf ihrem mp3-Player. Wenn sie 3 alte Lieder löscht und dann 20 neue Lieder hinzufügt, wie viele Lieder hat sie dann auf ihrem mp3-Player?",23.0,X=((6.0+20.0)-3.0),MultiArith
Word Problems,multi_step," Bei April's Discount Flowers gab es einen Ausverkauf, bei dem jede Blume 3 Dollar kostete. Wenn Emily 2 Rosen und 2 Gänseblümchen gekauft hat, wie viel hat sie dann ausgegeben?",12.0,X=(3.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Frank hatte 3 Dollar gespart. Wenn er weitere 37 Dollar Taschengeld bekäme, wie viele 8-Dollar-Spielzeuge könnte er dann kaufen?",5.0,X=((3.0+37.0)/8.0),MultiArith
Word Problems,multi_step," Beim Mittagessen hatte ein Kellner 7 Kunden, von denen 4 kein Trinkgeld gegeben haben. Wenn er von den Gästen, die Trinkgeld gegeben haben, jeweils 9 Dollar bekommen hat, wie viel Geld hat er dann verdient?",27.0,X=(9.0*(7.0-4.0)),MultiArith
Word Problems,multi_step," 8 Freunde spielten online ein Videospiel, als 2 weitere Spieler hinzukamen. Wenn jeder Spieler 6 Leben hatte, wie viele Leben hatten sie dann insgesamt?",60.0,X=(6.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Luke versuchte, seine Spielesammlung zu erweitern. Er kaufte 2 Spiele von einem Freund und erstand 2 weitere auf einem Flohmarkt. Wenn 2 der Spiele nicht funktionierten, wie viele gute Spiele hatte er dann noch?",2.0,X=((2.0+2.0)-2.0),MultiArith
Word Problems,multi_step," Zu Halloween bekam Faye 47 Süßigkeiten. In der ersten Nacht hat sie 25 Stück gegessen, und dann hat ihre Schwester ihr noch 40 Stück geschenkt. Wie viele Bonbons hat Faye jetzt?",62.0,X=((47.0+40.0)-25.0),MultiArith
Word Problems,multi_step," Es gibt 36 Schüler, die sich für die Trivia-Teams der Schule bewerben. Wenn 9 von ihnen nicht für das Team ausgewählt werden und der Rest in 3 Gruppen eingeteilt wird, wie viele Schüler würden dann in jeder Gruppe sein?",9.0,X=((36.0-9.0)/3.0),MultiArith
Word Problems,multi_step," Bianca und ihre Freunde haben für ihre Klasse Papier recycelt. Für jede 3 Pfund, die sie recycelt haben, haben sie einen Punkt bekommen. Wenn Bianca 24 Pfund recycelt hat und ihre Freunde 3 Pfund recycelt haben, wie viele Punkte haben sie dann verdient?",9.0,X=((3.0+24.0)/3.0),MultiArith
Word Problems,multi_step," Auf einem Arbeitsblatt waren 4 Aufgaben. Wenn eine Lehrerin 16 Arbeitsblätter zu benoten hat und bereits 8 davon benotet hat, wie viele Aufgaben muss sie dann noch benoten?",32.0,X=(4.0*(16.0-8.0)),MultiArith
Word Problems,multi_step," Oliver hatte im Januar 33 Dollar. Im März hatte er bereits 4 Dollar ausgegeben. Wenn er weitere 32 Dollar von seiner Mutter bekäme, wie viel Geld hätte er dann?",61.0,X=((33.0+32.0)-4.0),MultiArith
Word Problems,multi_step," Katies Mannschaft hat ihr Völkerballspiel gewonnen und insgesamt 12 Punkte erzielt. Wenn Katie 4 der Punkte erzielte und alle anderen jeweils 4 Punkte erzielten, wie viele Spieler waren dann in ihrem Team?",2.0,X=((12.0-4.0)/4.0),MultiArith
Word Problems,multi_step," Als Hausaufgabe hatte Faye 13 Matheaufgaben und 2 Rechtschreibaufgaben. Wenn sie 3 Aufgaben in einer Stunde lösen kann, wie lange wird sie brauchen, um alle Aufgaben zu lösen?",5.0,X=((13.0+2.0)/3.0),MultiArith
Word Problems,multi_step," Oliver ordnete seine Baseballkarten in einer Mappe mit 3 Karten pro Seite. Wie viele Seiten würde er verwenden, wenn er 2 neue Karten und 10 alte Karten in die Mappe stecken würde?",4.0,X=((2.0+10.0)/3.0),MultiArith
Word Problems,multi_step," Paige packte einige ihrer alten Wintersachen aus. Sie fand 6 Kartons mit Kleidung, und in jedem Karton befanden sich 5 Schals und 5 Fäustlinge. Wie viele Winterkleidungsstücke hatte Paige insgesamt?",60.0,X=(6.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," In der Spielhalle hat Tom 32 Tickets beim Spiel ""Whack a mole"" und 25 Tickets beim Spiel ""Skee Ball"" gewonnen. Wenn er 7 seiner Lose für einen Hut ausgegeben hat, wie viele Lose hat er dann noch?",50.0,X=((32.0+25.0)-7.0),MultiArith
Word Problems,multi_step," Ein Geschäft hatte 50 Orangen in einem Behälter. Wenn man 40 der alten Orangen wegwirft und 24 neue Orangen in die Tonne legt, wie viele sind dann in der Tonne?",34.0,X=((50.0+24.0)-40.0),MultiArith
Word Problems,multi_step," Mike hatte 15 Videospiele, aber 9 davon funktionierten nicht. Wie viel Geld könnte er verdienen, wenn er die funktionierenden Spiele für je 5 Dollar verkaufen würde?",30.0,X=(5.0*(15.0-9.0)),MultiArith
Word Problems,multi_step," Isabel hat 39 Muffins für den Kuchenverkauf ihrer Schule gebacken. Wenn ihr Bruder Todd 21 davon gegessen hat, wie viele Pakete könnte sie machen, wenn sie in jedes Paket 3 Muffins packt?",6.0,X=((39.0-21.0)/3.0),MultiArith
Word Problems,multi_step," Auf dem Jahrmarkt standen 30 Leute für den Autoscooter an. Wenn 10 von ihnen das Warten satt hatten und gingen und 5 weitere sich anstellten, wie viele Leute stünden dann in der Schlange?",25.0,X=((30.0+5.0)-10.0),MultiArith
Word Problems,multi_step," Ein Trivia-Team hatte insgesamt 15 Mitglieder, aber während eines Spiels sind 6 Mitglieder nicht aufgetaucht. Wenn jedes Mitglied, das erschienen ist, 3 Punkte erzielt hat, wie viele Punkte wurden dann insgesamt erzielt?",27.0,X=(3.0*(15.0-6.0)),MultiArith
