category,subcategory,question,answer,reasoning,source
Word Problems,multi_step," Will had 83 dollars. If he spent 47 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",9.0,X=((83.0-47.0)/4.0),MultiArith
Word Problems,multi_step, Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? ,6.0,X=((52.0-40.0)/2.0),MultiArith
Word Problems,multi_step," A waiter had 21 customers in his section. If 12 of them left and the rest of his tables had 3 people at each table, how many tables did he have? ",3.0,X=((21.0-12.0)/3.0),MultiArith
Word Problems,multi_step," There are 25 students trying out for the school's trivia teams. If 15 of them didn't get picked for the team and the rest were put into 2 groups, how many students would be in each group? ",5.0,X=((25.0-15.0)/2.0),MultiArith
Word Problems,multi_step," The cafeteria had 47 apples. For lunch they handed out 27 to students and decided to use the rest to make pies. If each pie takes 4 apples, how many pies could they make? ",5.0,X=((47.0-27.0)/4.0),MultiArith
Word Problems,multi_step," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? ",6.0,X=((68.0-32.0)/6.0),MultiArith
Word Problems,multi_step, A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use? ,9.0,X=((120.0-39.0)/9.0),MultiArith
Word Problems,multi_step, Isabel uploaded 25 pictures to Facebook. She put 10 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,3.0,X=((25.0-10.0)/5.0),MultiArith
Word Problems,multi_step," Sarah had 60 homework problems. She finished 20 of them but still had 5 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0,X=((60.0-20.0)/5.0),MultiArith
Word Problems,multi_step," Mike made 42 dollars mowing lawns over the summer. If he spent 10 dollars buying new mower blades, how many 8 dollar games could he buy with the money he had left? ",4.0,X=((42.0-10.0)/8.0),MultiArith
Word Problems,multi_step," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",3.0,X=((59.0-32.0)/9.0),MultiArith
Word Problems,multi_step," Oliver made 35 dollars mowing lawns over the summer. If he spent 7 dollars buying new mower blades, how many 4 dollar games could he buy with the money he had left? ",7.0,X=((35.0-7.0)/4.0),MultiArith
Word Problems,multi_step, Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Emily have? ,3.0,X=((42.0-36.0)/2.0),MultiArith
Word Problems,multi_step," There are 17 students trying out for the school's trivia teams. If 5 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",4.0,X=((17.0-5.0)/3.0),MultiArith
Word Problems,multi_step," Katie's team won their dodgeball game and scored 12 points total. If Katie scored 4 of the points and everyone else scored 4 points each, how many players were on her team? ",2.0,X=((12.0-4.0)/4.0),MultiArith
Word Problems,multi_step," Megan baked 71 cupcakes for her school's bake sale. If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? ",4.0,X=((71.0-43.0)/7.0),MultiArith
Word Problems,multi_step, Wendy uploaded 45 pictures to Facebook. She put 27 pics into one album and put the rest into 9 different albums. How many pictures were in each album? ,2.0,X=((45.0-27.0)/9.0),MultiArith
Word Problems,multi_step, A store had 86 coloring books in stock. They ended up putting them on sale and getting rid of 37 of them. The put the ones they still had onto shelves with 7 on each shelf. How many shelves did they use? ,7.0,X=((86.0-37.0)/7.0),MultiArith
Word Problems,multi_step," The cafeteria had 50 apples. For lunch they handed out 5 to students and decided to use the rest to make pies. If each pie takes 5 apples, how many pies could they make? ",9.0,X=((50.0-5.0)/5.0),MultiArith
Word Problems,multi_step," Nancy had 101 homework problems. She finished 47 of them but still had 6 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",9.0,X=((101.0-47.0)/6.0),MultiArith
Word Problems,multi_step, Paige had 27 files on her computer. She deleted 9 of them and put the rest into folders with 6 files in each one. How many folders did Paige end up with? ,3.0,X=((27.0-9.0)/6.0),MultiArith
Word Problems,multi_step, For Halloween Bianca received 78 pieces of candy. She ate 30 pieces then placed the rest into piles with 8 in each pile. How many piles could she make? ,6.0,X=((78.0-30.0)/8.0),MultiArith
Word Problems,multi_step," A company invited 45 people to a luncheon, but 35 of them didn't show up. If the tables they had held 2 people each, how many tables do they need? ",5.0,X=((45.0-35.0)/2.0),MultiArith
Word Problems,multi_step, Haley uploaded 65 pictures to Facebook. She put 17 pics into one album and put the rest into 6 different albums. How many pictures were in each album? ,8.0,X=((65.0-17.0)/6.0),MultiArith
Word Problems,multi_step, A pet store had 102 puppies. In one day they sold 21 of them and put the rest into cages with 9 in each cage. How many cages did they use? ,9.0,X=((102.0-21.0)/9.0),MultiArith
Word Problems,multi_step," Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",8.0,X=((120.0-48.0)/9.0),MultiArith
Word Problems,multi_step," Wendy picked 45 flowers for her friend’s wedding. She was making bouquets with 5 flowers in each one. If 35 of the flowers wilted before the wedding, how many bouquets could she still make? ",2.0,X=((45.0-35.0)/5.0),MultiArith
Word Problems,multi_step," Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? ",6.0,X=((39.0-21.0)/3.0),MultiArith
Word Problems,multi_step," Sarah had 55 homework problems. She finished 6 of them but still had 7 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0,X=((55.0-6.0)/7.0),MultiArith
Word Problems,multi_step," There are 58 students trying out for the school's trivia teams. If 10 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? ",6.0,X=((58.0-10.0)/8.0),MultiArith
Word Problems,multi_step," Paige picked 53 flowers for her friend’s wedding. She was making bouquets with 7 flowers in each one. If 18 of the flowers wilted before the wedding, how many bouquets could she still make? ",5.0,X=((53.0-18.0)/7.0),MultiArith
Word Problems,multi_step," A waiter had 22 customers in his section. If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? ",2.0,X=((22.0-14.0)/4.0),MultiArith
Word Problems,multi_step, Luke was selling his old games. He started out with 39 but sold 19 of them. He packed the rest up putting 4 games into each box. How many boxes did he have to use? ,5.0,X=((39.0-19.0)/4.0),MultiArith
Word Problems,multi_step," Haley baked 20 cupcakes for her school's bake sale. If her brother, Todd, ate 11 of them how many packages could she make if she put 3 cupcake in each package? ",3.0,X=((20.0-11.0)/3.0),MultiArith
Word Problems,multi_step, A pet store had 13 puppies. In one day they sold 7 of them and put the rest into cages with 2 in each cage. How many cages did they use? ,3.0,X=((13.0-7.0)/2.0),MultiArith
Word Problems,multi_step, A store had 27 coloring books in stock. They ended up putting them on sale and getting rid of 6 of them. The put the ones they still had onto shelves with 7 on each shelf. How many shelves did they use? ,3.0,X=((27.0-6.0)/7.0),MultiArith
Word Problems,multi_step, Wendy had 82 files on her computer. She deleted 37 of them and put the rest into folders with 5 files in each one. How many folders did Wendy end up with? ,9.0,X=((82.0-37.0)/5.0),MultiArith
Word Problems,multi_step," Kaleb had 12 dollars. If he spent 8 bucks on a new game, how many 2 dollar toys could he buy with the money he had left? ",2.0,X=((12.0-8.0)/2.0),MultiArith
Word Problems,multi_step, Sarah was planting vegetables in her garden. She started with 21 seeds and planted 12 of them in the big garden and in each of her small gardens put 3 seeds each. How many small gardens did Sarah have? ,3.0,X=((21.0-12.0)/3.0),MultiArith
Word Problems,multi_step, Nancy uploaded 51 pictures to Facebook. She put 11 pics into one album and put the rest into 8 different albums. How many pictures were in each album? ,5.0,X=((51.0-11.0)/8.0),MultiArith
Word Problems,multi_step," A company invited 24 people to a luncheon, but 10 of them didn't show up. If the tables they had held 7 people each, how many tables do they need? ",2.0,X=((24.0-10.0)/7.0),MultiArith
Word Problems,multi_step," Bianca's team won their dodgeball game and scored 75 points total. If Bianca scored 45 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,X=((75.0-45.0)/6.0),MultiArith
Word Problems,multi_step, For Halloween Emily received 54 pieces of candy. She ate 33 pieces then placed the rest into piles with 7 in each pile. How many piles could she make? ,3.0,X=((54.0-33.0)/7.0),MultiArith
Word Problems,multi_step, Haley was planting vegetables in her garden. She started with 56 seeds and planted 35 of them in the big garden and in each of her small gardens put 3 seeds each. How many small gardens did Haley have? ,7.0,X=((56.0-35.0)/3.0),MultiArith
Word Problems,multi_step, A store had 48 coloring books in stock. They ended up putting them on sale and getting rid of 38 of them. The put the ones they still had onto shelves with 5 on each shelf. How many shelves did they use? ,2.0,X=((48.0-38.0)/5.0),MultiArith
Word Problems,multi_step," Roger is at the library helping put away books. There are 14 book to put away total but a librarian takes 2 of them and leaves Roger with the rest. If he can fit 3 books on a shelf, how many shelves will he need? ",4.0,X=((14.0-2.0)/3.0),MultiArith
Word Problems,multi_step, A pet store had 56 puppies. In one day they sold 24 of them and put the rest into cages with 4 in each cage. How many cages did they use? ,8.0,X=((56.0-24.0)/4.0),MultiArith
Word Problems,multi_step," The cafeteria had 86 apples. For lunch they handed out 30 to students and decided to use the rest to make pies. If each pie takes 8 apples, how many pies could they make? ",7.0,X=((86.0-30.0)/8.0),MultiArith
Word Problems,multi_step," Jerry had 60 pieces of clothing to wash. He put 40 of them in one load, but decided to split the rest into 5 equal loads. How many pieces of clothing could go in each of the small loads? ",4.0,X=((60.0-40.0)/5.0),MultiArith
Word Problems,multi_step," Mike made 69 dollars mowing lawns over the summer. If he spent 24 dollars buying new mower blades, how many 5 dollar games could he buy with the money he had left? ",9.0,X=((69.0-24.0)/5.0),MultiArith
Word Problems,multi_step," Will made 104 dollars mowing lawns over the summer. If he spent 41 dollars buying new mower blades, how many 9 dollar games could he buy with the money he had left? ",7.0,X=((104.0-41.0)/9.0),MultiArith
Word Problems,multi_step, For Halloween Bianca received 32 pieces of candy. She ate 12 pieces then placed the rest into piles with 5 in each pile. How many piles could she make? ,4.0,X=((32.0-12.0)/5.0),MultiArith
Word Problems,multi_step, Luke was selling his old games. He started out with 57 but sold 39 of them. He packed the rest up putting 2 games into each box. How many boxes did he have to use? ,9.0,X=((57.0-39.0)/2.0),MultiArith
Word Problems,multi_step, A pet store had 88 puppies. In one day they sold 34 of them and put the rest into cages with 6 in each cage. How many cages did they use? ,9.0,X=((88.0-34.0)/6.0),MultiArith
Word Problems,multi_step, Katie had 85 files on her computer. She deleted 40 of them and put the rest into folders with 5 files in each one. How many folders did Katie end up with? ,9.0,X=((85.0-40.0)/5.0),MultiArith
Word Problems,multi_step," Roger had 68 dollars. If he spent 47 bucks on a new game, how many 7 dollar toys could he buy with the money he had left? ",3.0,X=((68.0-47.0)/7.0),MultiArith
Word Problems,multi_step," Tom bought 40 tickets at the state fair. He spent 28 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost 4 tickets, how many rides could he go on? ",3.0,X=((40.0-28.0)/4.0),MultiArith
Word Problems,multi_step," The cafeteria had 75 apples. For lunch they handed out 19 to students and decided to use the rest to make pies. If each pie takes 8 apples, how many pies could they make? ",7.0,X=((75.0-19.0)/8.0),MultiArith
Word Problems,multi_step," Sarah baked 38 cupcakes for her school's bake sale. If her brother, Todd, ate 14 of them how many packages could she make if she put 8 cupcake in each package? ",3.0,X=((38.0-14.0)/8.0),MultiArith
Word Problems,multi_step, Nancy uploaded 41 pictures to Facebook. She put 37 pics into one album and put the rest into 2 different albums. How many pictures were in each album? ,2.0,X=((41.0-37.0)/2.0),MultiArith
Word Problems,challenge,Each pack of dvds costs 76 dollars. If there is a discount of 25 dollars on each pack How much do you have to pay to buy each pack?,51.0,( 76.0 - 25.0 ),SVAMP
Word Problems,challenge,Dan had $ 3 left with him after he bought a candy bar. If he had $ 4 at the start How much did the candy bar cost?,1.0,( 4.0 - 3.0 ),SVAMP
Word Problems,challenge,Paco had 26 salty cookies and 17 sweet cookies. He ate 14 sweet cookies and 9 salty cookies. How many salty cookies did Paco have left?,17.0,( 26.0 - 9.0 ),SVAMP
Word Problems,challenge,43 children were riding on the bus. At the bus stop some children got off the bus. Then there were 21 children left on the bus. How many children got off the bus at the bus stop?,22.0,( 43.0 - 21.0 ),SVAMP
Word Problems,challenge,28 children were riding on the bus. At the bus stop 82 children got on the bus while some got off the bus. Then there were 30 children altogether on the bus. How many more children got on the bus than those that got off?,2.0,( 30.0 - 28.0 ),SVAMP
Word Problems,challenge,There were 3 dollars in Olivia's wallet. She collected 49 more dollars from an atm. After she visited a supermarket there were 49 dollars left. How much more money did she collect at the atm than she spent at the supermarket?,46.0,( 49.0 - 3.0 ),SVAMP
Word Problems,challenge,Jerry had some action figures on a shelf in his room. Later he added 7 more action figures to the shelf. If there are a total of 10 action figures on his shelf now How many action figures did he have initially on the shelf?,3.0,( 10.0 - 7.0 ),SVAMP
Word Problems,challenge,Paco had 41 cookies. He gave 9 cookies to his friend and ate 18 cookies. How many more cookies did he eat than those he gave to his friend?,9.0,( 18.0 - 9.0 ),SVAMP
Word Problems,challenge,Mary is baking a cake. The recipe calls for 3 cups of sugar 10 cups of flour and 15 cups of salt. She already put in 6 cups of flour. How many more cups of flour does she need to add?,4.0,( 10.0 - 6.0 ),SVAMP
Word Problems,challenge,A waiter had some customers. After 9 customers left he still had 12 customers. How many customers did he have at the start?,21.0,( 9.0 + 12.0 ),SVAMP
Word Problems,challenge,3 birds were sitting on the fence. 6 more storks and 2 more birds came to join them. How many more storks than birds are sitting on the fence?,1.0,( 6.0 - ( 3.0 + 2.0 ) ),SVAMP
Word Problems,challenge,They decided to hold the party in their backyard. If they have 11 sets of tables and each set has 13 chairs How many chairs do they have in the backyard?,143.0,( 11.0 * 13.0 ),SVAMP
Word Problems,challenge,In a school there are 458 more girls than boys. If there are 692 girls How many pupils are there in that school?,926.0,( ( 692.0 + 692.0 ) - 458.0 ),SVAMP
Word Problems,challenge,After resting they decided to go for a swim. The depth of the water is 15 times Dean's height. Dean is 4 feet taller than Ron. If Ron stands at 13 feet How deep was the water?,255.0,( ( 4.0 + 13.0 ) * 15.0 ),SVAMP
Word Problems,challenge,6 birds were sitting on the fence. 4 more birds and 8 more storks came to join them. How many birds are sitting on the fence?,10.0,( 6.0 + 4.0 ),SVAMP
Word Problems,challenge,Marco and his dad went strawberry picking. Together they collected strawberries that weighed 36 pounds. On the way back Marco ' dad lost 8 pounds of strawberries. Marco's strawberries now weighed 12 pounds. How much did his dad's strawberries weigh now?,16.0,( ( 36.0 - 12.0 ) - 8.0 ),SVAMP
Word Problems,challenge,In a school there are 697 girls and the rest are boys. If there are 228 more girls than boys How many boys are there in that school?,469.0,( 697.0 - 228.0 ),SVAMP
Word Problems,challenge,In a school there are 732 girls and 761 boys. 682 more girls and 8 more boys joined the school. How many girls are there in the school now?,1414.0,( 732.0 + 682.0 ),SVAMP
Word Problems,challenge,Danny collects bottle caps and wrappers. He found 22 bottle caps and 30 wrappers at the park. Now he has 17 bottle caps and 57 wrappers in his collection. How many wrappers did danny have at first?,27.0,( 57.0 - 30.0 ),SVAMP
Word Problems,challenge,Paul got a box of 457 erasers and 617 crayons for his birthday. At the end of the school year he only had 523 crayons left while not having lost a single eraser. How many more crayons than erasers did he have left?,66.0,( 523.0 - 457.0 ),SVAMP
Word Problems,challenge,Baker made 121 cakes. He sold 105 of them and bought 170 new cakes. How many cakes does baker still have?,186.0,( ( 121.0 - 105.0 ) + 170.0 ),SVAMP
Word Problems,challenge,An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,20.0,( 4.0 * 5.0 ),SVAMP
Word Problems,challenge,The bananas in Philip's collection are organized into groups of size 18. If there are a total of 180 bananas in Philip's banana collection How many groups are there?,10.0,( 180.0 / 18.0 ),SVAMP
Word Problems,challenge,There were some birds sitting on the fence. 4 more birds came to join them. If there are a total of 5 birds on the fence now How many birds had been sitting on the fence at the start?,1.0,( 5.0 - 4.0 ),SVAMP
Word Problems,challenge,Jerry had 3 action figures on a shelf in his room. Later he added 4 more action figures to the shelf and removed some of the old ones. If there are 6 action figures on his shelf now How many action figures did he remove from the shelf?,1.0,( ( 3.0 + 4.0 ) - 6.0 ),SVAMP
Word Problems,challenge,Danny collects bottle caps and wrappers. He found 65 wrappers and 5 bottle caps at the park. Now he has 31 bottle caps and 9 wrappers in his collection. How many more wrappers than bottle caps did danny find at the park?,60.0,( 65.0 - 5.0 ),SVAMP
Word Problems,challenge,Because of the decision Sofia asked the students to suggest specific types of food from a total of 66 choices. If 450 students suggested adding mashed potatoes 38 suggested adding bacon to the menu and the rest did not participate How many students participated in the suggestion of new food items?,488.0,( 450.0 + 38.0 ),SVAMP
Word Problems,challenge,Matthew gave equal numbers of crackers and cakes to his 28 friends. If he had 13 crackers and 15 cakes initially How many crackers and cakes did each person eat?,1.0,( ( 13.0 + 15.0 ) / 28.0 ),SVAMP
Word Problems,challenge,"A grocery store had 49 bottles of regular soda, 40 bottles of diet soda and 6 bottles of lite soda. How many bottles of regular soda and diet soda did they have altogether?",89.0,( 40.0 + 49.0 ),SVAMP
Word Problems,challenge,"Dan has $ 3. He bought 2 candy bar for $ 4, each one costing the same amount of money. How much did each candy bar cost?",2.0,( 4.0 / 2.0 ),SVAMP
Word Problems,challenge,Tiffany was collecting cans for recycling. On monday she had 7 bags of cans. The next day she found 12 more bags worth of cans. How many more bags did she find on the next day than she had on monday?,5.0,( 12.0 - 7.0 ),SVAMP
Word Problems,challenge,There were 15 roses and 62 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 17 roses and 96 orchids in the vase. How many roses did she cut?,2.0,( 17.0 - 15.0 ),SVAMP
Word Problems,challenge,There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all baskets How many baskets of peaches are there?,1.0,( 7.0 / ( 4.0 + 3.0 ) ),SVAMP
Word Problems,challenge,There were 78 dollars in Olivia's wallet. She spent 15 dollars at a supermarket. How much money does she have left?,63.0,( 78.0 - 15.0 ),SVAMP
Word Problems,challenge,"Jack received 6 emails in the morning, 3 emails in the afternoon and some more in the evening. If he received a total of 10 emails in the day How many emails did Jack receive in the afternoon?",1.0,( 10.0 - ( 6.0 + 3.0 ) ),SVAMP
Word Problems,challenge,Dan has $ 4. He bought a candy bar for $ 8. Then his friend have him $ 5 How much money is left?,1.0,( ( 4.0 - 8.0 ) + 5.0 ),SVAMP
Word Problems,challenge,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 703 visitors came to the Buckingham palace on the previous day. If there were 246 visitors on that day How many visited the Buckingham palace within 25 days?",949.0,( 246.0 + 703.0 ),SVAMP
Word Problems,challenge,For Gwen's birthday she received 5 dollars from her dad. Her mom gave her 7 more dollars. If she spent 4 dollars. How much more money did she receive from her mom than she did from her dad?,2.0,( 7.0 - 5.0 ),SVAMP
Word Problems,challenge,There are 142 bananas and 356 oranges in Philip's collection. If the bananas are organized into 47 groups and oranges are organized into 178 groups How big is each group of oranges?,2.0,( 356.0 / 178.0 ),SVAMP
Word Problems,challenge,There are 8 different books and 5 different movies in the ' crazy silly school ' series. If you read 19 of the movies and watched 16 of the books How many more movies than books have you read?,3.0,( 19.0 - 16.0 ),SVAMP
Word Problems,challenge,Mary is baking a cake. The recipe calls for 12 cups of flour and 5 cups of sugar. She already put in some cups of flour. If she still needs 2 more cups of flour How many cups of flour did she put in?,10.0,( 12.0 - 2.0 ),SVAMP
Word Problems,challenge,Danny collects bottle caps and wrappers. He found 46 wrappers and 50 bottle caps at the park. Now he has 21 bottle caps and 52 wrappers in his collection. How many more bottle caps than wrappers did danny find at the park?,4.0,( 50.0 - 46.0 ),SVAMP
Word Problems,challenge,Luke played 177 rounds of a trivia game. If he gained 46 points in each round How many points did he score in the game?,8142.0,( 177.0 * 46.0 ),SVAMP
Word Problems,challenge,3 birds and 4 storks were sitting on the fence. 2 more birds came to join them. How many more birds than storks are sitting on the fence?,1.0,( ( 3.0 + 2.0 ) - 4.0 ),SVAMP
Word Problems,challenge,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 9 inches. The mouse jumped 3 inches lesser than the frog who jumped 33 inches farther than the grasshopper. How far did the mouse jump?",39.0,( ( 9.0 + 33.0 ) - 3.0 ),SVAMP
Word Problems,challenge,Zachary did 35 push-ups and 3 crunches in gym class today. David did 58 more push-ups but 87 less crunches than zachary. How many more push-ups than crunches did Zachary do?,32.0,( 35.0 - 3.0 ),SVAMP
Word Problems,challenge,"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",13.0,( 5.0 + 8.0 ),SVAMP
Word Problems,challenge,Jerry had 7 action figures on a shelf in his room. Later he added some more action figures to the shelf and removed 10 of the old ones. If there are 8 action figures on his shelf now How many action figures did he add to the shelf?,11.0,( ( 8.0 + 10.0 ) - 7.0 ),SVAMP
Word Problems,challenge,Julia played tag with 12 kids on monday. She played tag with 14 kids on tuesday. She spent a total of 34 hours to play tag on both days. How many kids did she play with altogether?,26.0,( 12.0 + 14.0 ),SVAMP
Word Problems,challenge,Nell collects cards. She had 309 baseball cards and 356 Ace cards. She gave some of her cards to Jeff and now has 415 baseball cards and Ace cards left. How many more baseball cards than Ace cards does Nell have?,266.0,( 415.0 - 149.0 ),SVAMP
Word Problems,challenge,"At the zoo, a cage had 93 snakes and 97 alligators. If 40 alligators were hiding How many alligators were not hiding?",57.0,( 97.0 - 40.0 ),SVAMP
Word Problems,challenge,You have read 8 books from the ' crazy silly school ' series. If there are a total of 14 different books in the ' crazy silly school ' series How many more do you still have to read?,6.0,( 14.0 - 8.0 ),SVAMP
Word Problems,challenge,Emily is making bead necklaces for her 43 friends. She had 20 beads and she was able to make 5 necklaces. How many beads did each necklace need?,4.0,( 20.0 / 5.0 ),SVAMP
Word Problems,challenge,Frank put 11 pieces of candy in each bag. If he had 22 pieces of candy How many bags would he have?,2.0,( 22.0 / 11.0 ),SVAMP
Word Problems,challenge,A waiter had 12 customers. After some left he still had 14 customers. Then he got 10 new customers How many customers does he have now?,24.0,( 14.0 + 10.0 ),SVAMP
Word Problems,challenge,A farmer had 90 tomatoes in his garden. If he picked 154 of them yesterday and 50 today. How many tomatoes did he pick in all?,204.0,( 154.0 + 50.0 ),SVAMP
Word Problems,challenge,"5 red peaches, 14 yellow peaches and 6 green peaches are in the basket. How many green and yellow peaches are in the basket?",20.0,( 6.0 + 14.0 ),SVAMP
Word Problems,challenge,Winter is almost here and most animals are migrating to warmer countries. There were 89 bird families living near the mountain. If 60 bird families flew away for winter How many more bird families flew away for the winter than those that stayed behind?,31.0,( 60.0 - ( 89.0 - 60.0 ) ),SVAMP
Word Problems,challenge,There were 9 roses and 6 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 13 orchids and 3 roses in the vase. How many more orchids than roses are there in the vase now?,10.0,( 13.0 - 3.0 ),SVAMP
Word Problems,challenge,"After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",61.0,( 661.0 - 600.0 ),SVAMP
Word Problems,challenge,A waiter had 12 customers. While 15 customers left he got 14 new customers. How many customers does he still have?,11.0,( ( 12.0 - 15.0 ) + 14.0 ),SVAMP
Word Problems,challenge,Emily is making bead necklaces for her 72 friends. She has 6 beads and each necklace takes 3 beads. How many necklaces can Emily make?,2.0,( 6.0 / 3.0 ),SVAMP
Word Problems,challenge,He also had 26 aquariums for saltwater animals. The aquarium had 52 saltwater animals in total and every aquarium had the same number of animals. How many saltwater animals does each aquarium have?,2.0,( 52.0 / 26.0 ),SVAMP
Word Problems,challenge,Mary is baking a cake. The recipe calls for 11 cups of flour and 7 cups of sugar. She already put in some cups of flour. If she still needs 2 more cups of flour than sugar How many cups of flour did she put in?,2.0,( ( 11.0 - 7.0 ) - 2.0 ),SVAMP
Word Problems,challenge,Baker made 149 cakes and 91 pastries. If he sold 10 cakes and 90 pastries How many cakes would baker still have?,139.0,( 149.0 - 10.0 ),SVAMP
Word Problems,challenge,Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,3.0,( 24.0 - 21.0 ),SVAMP
Word Problems,challenge,An industrial machine made 9 shirts yesterday and 8 shirts today. It can make 2 shirts a minute. How many minutes did the machine work today?,4.0,( 8.0 / 2.0 ),SVAMP
Word Problems,challenge,Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,5.0,( 15.0 / 3.0 ),SVAMP
Word Problems,challenge,Matthew had some crackers. If Matthew gave 2 crackers to each of his 11 friends How many crackers did Matthew have?,22.0,( 11.0 * 2.0 ),SVAMP
Word Problems,challenge,Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with her How much money did she have initially?,111.0,( 78.0 + 33.0 ),SVAMP
Word Problems,challenge,If Lewis earns $ 1357 every week during the 223 weeks of a harvest season. How much money will he earn if he works for 73 harvest seasons?,22090603.0,( ( 1357.0 * 223.0 ) * 73.0 ),SVAMP
Word Problems,challenge,Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon?,125.0,( 310.0 - 185.0 ),SVAMP
Word Problems,challenge,Jack received 3 emails and 64 letters in the morning. He then received 5 emails and 54 letters in the afternoon. How many emails did jack receive in the day?,8.0,( 3.0 + 5.0 ),SVAMP
Word Problems,challenge,Paco had 40 cookies. He ate 2 of them. Then he bought 37 more cookies How many cookies did Paco have left?,75.0,( ( 40.0 - 2.0 ) + 37.0 ),SVAMP
Word Problems,challenge,Because of the decision Sofia asked the students to suggest specific types of food. If 218 students suggested adding mashed potatoes as well as bacon while 351 suggested adding only bacon to the menu How many students suggested adding bacon?,569.0,( 218.0 + 351.0 ),SVAMP
Word Problems,challenge,If each bag has 41 cookies and you had 53 bags of cookies How many cookies would you have?,2173.0,( 53.0 * 41.0 ),SVAMP
Word Problems,challenge,Rachel had to complete 2 pages of reading homework and 4 pages of math homework. How many more pages of math homework than reading homework did she have?,2.0,( 4.0 - 2.0 ),SVAMP
Word Problems,challenge,Allan brought 5 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park. How many balloons did Allan bring to the park?,8.0,( 5.0 + 3.0 ),SVAMP
Word Problems,challenge,"Julia played tag with 8 kids on monday, 11 kids on tuesday and 9 kids on wednesday. How many more kids did she play with on tuesday than on wednesday?",2.0,( 11.0 - 9.0 ),SVAMP
Word Problems,challenge,The Razorback shop makes $ 5 dollars off each jersey and $ 215 off each t-shirt. During the Arkansas and Texas tech game they sold 20 t-shirts and 64 jerseys. How much money did they make from selling the t-shirts?,4300.0,( 215.0 * 20.0 ),SVAMP
Word Problems,challenge,36 children were riding on the bus. At the bus stop 68 children got off the bus while some more got on the bus. Then there were 12 children altogether on the bus. How many more children got off the bus than those that got on?,24.0,( 36.0 - 12.0 ),SVAMP
Word Problems,challenge,Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?,7.0,( 14.0 / 2.0 ),SVAMP
Word Problems,challenge,Tiffany was collecting cans for recycling. On monday she had 4 bags of cans. The next day she found some more bags worth of cans. If she had a total of 6 bags altogether How many bags did she find on the next day?,2.0,( 6.0 - 4.0 ),SVAMP
Word Problems,challenge,In a school there are 632 girls and 410 boys. 465 more girls joined the school. How many more girls than boys does the school have?,687.0,( ( 632.0 + 465.0 ) - 410.0 ),SVAMP
Word Problems,challenge,Emily is making bead necklaces for her friends where each necklace takes 5 beads. She made 4 necklaces. How many beads did Emily have?,20.0,( 4.0 * 5.0 ),SVAMP
