category,subcategory,question,answer,reasoning,source
Word Problems,multi_step," For the school bake sale Carol made 19 cupcakes. If she sold 6 of them and then made 27 more, how many cupcakes would she have? ",40.0,X=((19.0+27.0)-6.0),MultiArith
Word Problems,multi_step," At Tom's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 8 dollars, how much was the bill? ",56.0,X=(8.0*(2.0+5.0)),MultiArith
Word Problems,multi_step," John had 6 action figures, but needed 11 total for a complete collection. If each one costs $6, how much money would he need to finish his collection? ",30.0,X=(6.0*(11.0-6.0)),MultiArith
Word Problems,multi_step," A new building needed 12 windows. The builder had already installed 6 of them. If it takes 4 hours to install each window, how long will it take him to install the rest? ",24.0,X=(4.0*(12.0-6.0)),MultiArith
Word Problems,multi_step, Bianca was planting vegetables in her garden. She started with 52 seeds and planted 40 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Bianca have? ,6.0,X=((52.0-40.0)/2.0),MultiArith
Word Problems,multi_step," At the arcade Cody won 49 tickets. If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ",30.0,X=((49.0+6.0)-25.0),MultiArith
Word Problems,multi_step," While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80.0,X=(8.0*(8.0+2.0)),MultiArith
Word Problems,multi_step, Isabel uploaded 25 pictures to Facebook. She put 10 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,3.0,X=((25.0-10.0)/5.0),MultiArith
Word Problems,multi_step," A new building needed 14 windows. The builder had already installed 8 of them. If it takes 8 hours to install each window, how long will it take him to install the rest? ",48.0,X=(8.0*(14.0-8.0)),MultiArith
Word Problems,multi_step," A teacher had 7 worksheets to grade. If she graded 2, but then another 46 were turned in, how many worksheets would she have to grade? ",51.0,X=((7.0+46.0)-2.0),MultiArith
Word Problems,multi_step," Frank made 19 dollars mowing lawns over the summer. If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? ",4.0,X=((19.0-11.0)/2.0),MultiArith
Word Problems,multi_step," Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,X=((31.0+5.0)/9.0),MultiArith
Word Problems,multi_step," A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need? ",2.0,X=((18.0-12.0)/3.0),MultiArith
Word Problems,multi_step," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,X=((11.0+16.0)/3.0),MultiArith
Word Problems,multi_step," Each chocolate bar in a box cost $4. If a box had 8 bars total and Emily sold all but 3 bars, how much money would she have made? ",20.0,X=(4.0*(8.0-3.0)),MultiArith
Word Problems,multi_step," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,X=((8.0+19.0)/3.0),MultiArith
Word Problems,multi_step," Ned had 15 video games but 6 of them weren't working. If he wanted to sell the working games for $7 each, how much money could he earn? ",63.0,X=(7.0*(15.0-6.0)),MultiArith
Word Problems,multi_step," The school cafeteria had 14 apples. If they used 13 to make lunch for the students and then bought 49 more, how many apples would they have? ",50.0,X=((14.0+49.0)-13.0),MultiArith
Word Problems,multi_step," Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? ",8.0,X=((120.0-48.0)/9.0),MultiArith
Word Problems,multi_step, Roger had 16 dollars. For his birthday he got 28 more dollars but spent 25 on a new game. How much money does he have now? ,19.0,X=((16.0+28.0)-25.0),MultiArith
Word Problems,multi_step," Sam was collecting cans for recycling. On Saturday he filled 3 bags up and on Sunday he filled 4 more bags. If each bag had 9 cans in it, how many cans did he pick up total? ",63.0,X=(9.0*(3.0+4.0)),MultiArith
Word Problems,multi_step, For the school bake sale Wendy made pastries. She baked 4 cupcakes and 29 cookies. After the sale she had 24 to take back home. How many pastries did she sell? ,9.0,X=((4.0+29.0)-24.0),MultiArith
Word Problems,multi_step," For a birthday party Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, how many shelves would he fill up? ",7.0,X=((41.0+22.0)/9.0),MultiArith
Word Problems,multi_step," Roger was putting his spare change into piles. He had 3 piles of quarters and 3 piles of dimes. If each pile had 7 coins in it, how many coins did he have total? ",42.0,X=(7.0*(3.0+3.0)),MultiArith
Word Problems,multi_step," For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0,X=((4.0+44.0)/6.0),MultiArith
Word Problems,multi_step," Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? ",7.0,X=((17.0+14.0)-24.0),MultiArith
Word Problems,multi_step," The cafeteria had 96 apples. For lunch they handed out 42 to students and decided to use the rest to make pies. If each pie takes 6 apples, how many pies could they make? ",9.0,X=((96.0-42.0)/6.0),MultiArith
Word Problems,multi_step, Wendy uploaded 45 pictures to Facebook. She put 27 pics into one album and put the rest into 9 different albums. How many pictures were in each album? ,2.0,X=((45.0-27.0)/9.0),MultiArith
Word Problems,multi_step," A worksheet had 3 problems on it. If a teacher had 15 worksheets to grade and had already graded 7 of them, how many more problems does she have to grade? ",24.0,X=(3.0*(15.0-7.0)),MultiArith
Word Problems,multi_step," Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ",23.0,X=((6.0+20.0)-3.0),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ",12.0,X=(3.0*(2.0+2.0)),MultiArith
Word Problems,multi_step," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,X=((3.0+37.0)/8.0),MultiArith
Word Problems,multi_step," At lunch a waiter had 7 customers and 4 of them didn't leave a tip. If he got $9 each from the ones who did tip, how much money did he earn? ",27.0,X=(9.0*(7.0-4.0)),MultiArith
Word Problems,multi_step," There were 8 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",60.0,X=(6.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," Luke was trying to expand his game collection. He bought 2 games from a friend and bought 2 more at a garage sale. If 2 of the games didn't work, how many good games did he end up with? ",2.0,X=((2.0+2.0)-2.0),MultiArith
Word Problems,multi_step, For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now? ,62.0,X=((47.0+40.0)-25.0),MultiArith
Word Problems,multi_step," There are 36 students trying out for the school's trivia teams. If 9 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",9.0,X=((36.0-9.0)/3.0),MultiArith
Word Problems,multi_step," Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0,X=((3.0+24.0)/3.0),MultiArith
Word Problems,multi_step," A worksheet had 4 problems on it. If a teacher had 16 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",32.0,X=(4.0*(16.0-8.0)),MultiArith
Word Problems,multi_step," Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? ",61.0,X=((33.0+32.0)-4.0),MultiArith
Word Problems,multi_step," Katie's team won their dodgeball game and scored 12 points total. If Katie scored 4 of the points and everyone else scored 4 points each, how many players were on her team? ",2.0,X=((12.0-4.0)/4.0),MultiArith
Word Problems,multi_step, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0,X=((13.0+2.0)/3.0),MultiArith
Word Problems,multi_step," Oliver was organizing his baseball cards in a binder with 3 on each page. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use? ",4.0,X=((2.0+10.0)/3.0),MultiArith
Word Problems,multi_step, Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,60.0,X=(6.0*(5.0+5.0)),MultiArith
Word Problems,multi_step," At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? ",50.0,X=((32.0+25.0)-7.0),MultiArith
Word Problems,multi_step, A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,34.0,X=((50.0+24.0)-40.0),MultiArith
Word Problems,multi_step," Mike had 15 video games but 9 of them weren't working. If he wanted to sell the working games for $5 each, how much money could he earn? ",30.0,X=(5.0*(15.0-9.0)),MultiArith
Word Problems,multi_step," Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? ",6.0,X=((39.0-21.0)/3.0),MultiArith
Word Problems,multi_step," At the fair there were 30 people in line for the bumper cars. If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ",25.0,X=((30.0+5.0)-10.0),MultiArith
Word Problems,multi_step," A trivia team had 15 members total, but during a game 6 members didn't show up. If each member that did show up scored 3 points, how many points were scored total? ",27.0,X=(3.0*(15.0-6.0)),MultiArith
Word Problems,multi_step," Henry had 3 action figures, but needed 8 total for a complete collection. If each one costs $6, how much money would he need to finish his collection? ",30.0,X=(6.0*(8.0-3.0)),MultiArith
Word Problems,multi_step, Wendy uploaded 79 pictures to Facebook. She put 44 pics into one album and put the rest into 5 different albums. How many pictures were in each album? ,7.0,X=((79.0-44.0)/5.0),MultiArith
Word Problems,multi_step," There are 64 students trying out for the school's trivia teams. If 36 of them didn't get picked for the team and the rest were put into 4 groups, how many students would be in each group? ",7.0,X=((64.0-36.0)/4.0),MultiArith
Word Problems,multi_step," There were 11 friends playing a video game online when 5 players quit. If each player left had 5 lives, how many lives did they have total? ",30.0,X=(5.0*(11.0-5.0)),MultiArith
Word Problems,multi_step," The cafeteria had 75 apples. For lunch they handed out 19 to students and decided to use the rest to make pies. If each pie takes 8 apples, how many pies could they make? ",7.0,X=((75.0-19.0)/8.0),MultiArith
Word Problems,multi_step, Lana was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Lana have total? ,32.0,X=(4.0*(2.0+6.0)),MultiArith
Word Problems,multi_step," The school cafeteria ordered 6 red apples and 15 green apples for students lunches. But, if only 5 students wanted fruit, how many extra did the cafeteria end up with? ",16.0,X=((6.0+15.0)-5.0),MultiArith
Word Problems,multi_step," Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? ",16.0,X=((9.0+27.0)-20.0),MultiArith
Word Problems,multi_step," At a restaurant each adult meal costs $7 and kids eat free. If a group of 13 people came in and 9 were kids, how much would it cost for the group to eat? ",28.0,X=(7.0*(13.0-9.0)),MultiArith
Word Problems,multi_step," A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40.0,X=(4.0*(8.0+2.0)),MultiArith
Word Problems,multi_step," While shopping, Emily bought 5 green towels and 30 white towels. If she gave her mother 26 of them, how many towels did Emily end up with? ",9.0,X=((5.0+30.0)-26.0),MultiArith
Word Problems,multi_step," At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill? ",21.0,X=(3.0*(2.0+5.0)),MultiArith
Word Problems,multi_step," Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? ",54.0,X=(6.0*(14.0-5.0)),MultiArith
Word Problems,multi_step," A teacher had 6 worksheets to grade. If she graded 4, but then another 18 were turned in, how many worksheets would she have to grade? ",20.0,X=((6.0+18.0)-4.0),MultiArith
Word Problems,multi_step, In fourth grade there were 33 students at the start of the year. During the year 18 students left and 14 new students came to school. How many students were in fourth grade at the end? ,29.0,X=((33.0+14.0)-18.0),MultiArith
Word Problems,multi_step," There were 13 friends playing a video game online when 8 players quit. If each player left had 6 lives, how many lives did they have total? ",30.0,X=(6.0*(13.0-8.0)),MultiArith
Word Problems,multi_step," In a video game, each enemy defeated gives you 5 points. If a level has 8 enemies total and you destroy all but 6 of them, how many points would you earn? ",10.0,X=(5.0*(8.0-6.0)),MultiArith
Word Problems,multi_step," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,X=((3.0+37.0)/8.0),MultiArith
Word Problems,multi_step," There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ",56.0,X=((30.0+36.0)-10.0),MultiArith
Word Problems,multi_step," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0,X=((66.0+15.0)/9.0),MultiArith
Word Problems,multi_step," Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ",30.0,X=(5.0*(2.0+4.0)),MultiArith
Word Problems,multi_step," A waiter had 9 tables he was waiting on, with 4 women and 3 men at each table. How many customers total did the waiter have? ",63.0,X=(9.0*(4.0+3.0)),MultiArith
Word Problems,multi_step," Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total? ",72.0,X=(9.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," While shopping for music online, Isabel bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Isabel buy total? ",72.0,X=(9.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,X=((5.0+35.0)/8.0),MultiArith
Word Problems,multi_step, Sarah's old washing machine could only wash 5 pieces of clothing at a time. If she had to wash 43 shirts and 2 sweaters how many loads would she have to do? ,9.0,X=((43.0+2.0)/5.0),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 3 dollars. If Robin bought 5 roses and 4 daisies, how much did she spend? ",27.0,X=(3.0*(5.0+4.0)),MultiArith
Word Problems,multi_step," Faye had 34 coloring books. If she gave away 3 of them, but then bought 48 more, how many would she have total? ",79.0,X=((34.0+48.0)-3.0),MultiArith
Word Problems,multi_step," Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ",64.0,X=((34.0+44.0)-14.0),MultiArith
Word Problems,multi_step, Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? ,3.0,X=((41.0-29.0)/4.0),MultiArith
Word Problems,multi_step," Edward earned 4 dollars for each lawn he mowed. If he had 17 lawns to mow, but forgot to mow 9 of them, how much money did he actually earn? ",32.0,X=(4.0*(17.0-9.0)),MultiArith
Word Problems,multi_step," There were 5 friends playing a video game online when 2 more players joined the game. If each player had 8 lives, how many lives did they have total? ",56.0,X=(8.0*(5.0+2.0)),MultiArith
Word Problems,multi_step," Mike invited 13 friends to a birthday party, but 7 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly 4, how many should he buy? ",24.0,X=(4.0*(13.0-7.0)),MultiArith
Word Problems,multi_step," At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Kaleb spend riding the ferris wheel? ",27.0,X=(9.0*(6.0-3.0)),MultiArith
Word Problems,multi_step," Will had 57 dollars. If he spent 27 bucks on a new game, how many 6 dollar toys could he buy with the money he had left? ",5.0,X=((57.0-27.0)/6.0),MultiArith
Word Problems,multi_step," At the schools book fair Victor bought 32 adventure books and 37 mystery books. If 16 of the books were used, how many new books did he buy? ",53.0,X=((32.0+37.0)-16.0),MultiArith
Word Problems,multi_step," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, how many vans will they need? ",2.0,X=((2.0+6.0)/4.0),MultiArith
Word Problems,multi_step," At the arcade, Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. If he spent 12 of his tickets on a hat, how many tickets does Jerry have left? ",34.0,X=((29.0+17.0)-12.0),MultiArith
Word Problems,multi_step," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? ",9.0,X=((48.0+6.0)/6.0),MultiArith
Word Problems,multi_step," Oliver made 35 dollars mowing lawns over the summer. If he spent 7 dollars buying new mower blades, how many 4 dollar games could he buy with the money he had left? ",7.0,X=((35.0-7.0)/4.0),MultiArith
Word Problems,multi_step, A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? ,18.0,X=((38.0+25.0)-45.0),MultiArith
Word Problems,multi_step," Maria was making baggies of cookies with 3 cookies in each bag. If she had 2 chocolate chip cookies and 16 oatmeal cookies, how many baggies could she make? ",6.0,X=((2.0+16.0)/3.0),MultiArith
Word Problems,multi_step," A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin, how many books would be in the bin? ",11.0,X=((4.0+10.0)-3.0),MultiArith
Word Problems,multi_step, A pet store had 13 siamese cats and 5 house cats. During a sale they sold 10 cats. How many cats do they have left? ,8.0,X=((13.0+5.0)-10.0),MultiArith
Word Problems,multi_step," Robin uploaded 35 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0,X=((35.0+5.0)/5.0),MultiArith
Word Problems,multi_step," Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? ",16.0,X=((23.0+5.0)-12.0),MultiArith
Word Problems,multi_step," A waiter at 'The Greasy Spoon' restaurant had 39 customers to wait on. During the lunch rush he added another 12 customers. If 49 of the customers didn't leave him a tip, how many customers did leave a tip? ",2.0,X=((39.0+12.0)-49.0),MultiArith
Word Problems,multi_step," While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? ",22.0,X=((35.0+21.0)-34.0),MultiArith
Word Problems,multi_step," Kaleb had 10 video games but 8 of them weren't working. If he wanted to sell the working games for $6 each, how much money could he earn? ",12.0,X=(6.0*(10.0-8.0)),MultiArith
Word Problems,multi_step," Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,X=((42.0+30.0)-25.0),MultiArith
Word Problems,multi_step," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,X=((6.0+19.0)/5.0),MultiArith
Word Problems,multi_step," Wendy earned 5 points for each bag of cans she recycled. If she had 11 bags, but didn't recycle 2 of them, how many points would she have earned? ",45.0,X=(5.0*(11.0-2.0)),MultiArith
Word Problems,multi_step," A new building needed 11 windows. The builder had already installed 4 of them. If it takes 8 hours to install each window, how long will it take him to install the rest? ",56.0,X=(8.0*(11.0-4.0)),MultiArith
Word Problems,multi_step," A waiter at 'The Greasy Spoon' restaurant had 26 customers to wait on. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip? ",26.0,X=((26.0+27.0)-27.0),MultiArith
Word Problems,multi_step," Roger earned 9 dollars for each lawn he mowed. If he had 14 lawns to mow, but forgot to mow 8 of them, how much money did he actually earn? ",54.0,X=(9.0*(14.0-8.0)),MultiArith
Word Problems,multi_step," Tom had 57 dollars. If he spent 49 bucks on a new game, how many 4 dollar toys could he buy with the money he had left? ",2.0,X=((57.0-49.0)/4.0),MultiArith
Word Problems,multi_step, In fourth grade there were 40 students at the start of the year. During the year 14 students left and 26 new students came to school. How many students were in fourth grade at the end? ,52.0,X=((40.0+26.0)-14.0),MultiArith
Word Problems,multi_step," Bianca's team won their dodgeball game and scored 75 points total. If Bianca scored 45 of the points and everyone else scored 6 points each, how many players were on her team? ",5.0,X=((75.0-45.0)/6.0),MultiArith
Word Problems,multi_step," While on vacation, Debby took 24 pictures at the zoo and 12 at the museum. If she later deleted 14 of the pictures, how many pictures from her vacation did she still have? ",22.0,X=((24.0+12.0)-14.0),MultiArith
Word Problems,multi_step," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,X=((9.0+7.0)/8.0),MultiArith
Word Problems,multi_step, Nancy uploaded 41 pictures to Facebook. She put 37 pics into one album and put the rest into 2 different albums. How many pictures were in each album? ,2.0,X=((41.0-37.0)/2.0),MultiArith
Word Problems,multi_step," Vanessa and her friends were recycling paper for their class. For every 9 pounds they recycled they earned one point. If Vanessa recycled 20 pounds and her friends recycled 16 pounds, how many points did they earn? ",4.0,X=((20.0+16.0)/9.0),MultiArith
Word Problems,multi_step," At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63.0,X=(7.0*(5.0+4.0)),MultiArith
Word Problems,multi_step, A pet store had 56 puppies. In one day they sold 24 of them and put the rest into cages with 4 in each cage. How many cages did they use? ,8.0,X=((56.0-24.0)/4.0),MultiArith
Word Problems,multi_step," A chef needs to cook 15 potatoes. He has already cooked 6. If each potato takes 8 minutes to cook, how long will it take him to cook the rest? ",72.0,X=(8.0*(15.0-6.0)),MultiArith
Word Problems,multi_step," A magician was selling magic card decks for 5 dollars each. If he started with 14 decks and by the end of the day he had 5 left, how much money did he earn? ",45.0,X=(5.0*(14.0-5.0)),MultiArith
Word Problems,multi_step," Edward had 43 books. If he sold 19 of them and used the money he earned to buy 14 new books, how many books would Edward have? ",38.0,X=((43.0+14.0)-19.0),MultiArith
Word Problems,multi_step, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,X=((3.0+6.0)/3.0),MultiArith
Word Problems,multi_step," Faye had 46 math problems and 9 science problems for homework. If she finished 40 of the problems at school, how many problems did she have to do for homework? ",15.0,X=((46.0+9.0)-40.0),MultiArith
Word Problems,multi_step, Haley uploaded 65 pictures to Facebook. She put 17 pics into one album and put the rest into 6 different albums. How many pictures were in each album? ,8.0,X=((65.0-17.0)/6.0),MultiArith
Word Problems,multi_step, Sarah was planting vegetables in her garden. She started with 21 seeds and planted 12 of them in the big garden and in each of her small gardens put 3 seeds each. How many small gardens did Sarah have? ,3.0,X=((21.0-12.0)/3.0),MultiArith
Word Problems,multi_step," A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total? ",48.0,X=(6.0*(6.0+2.0)),MultiArith
Word Problems,multi_step," Zoe had 15 songs on her mp3 player. If she deleted 8 old songs from it and then added 50 new songs, how many songs does she have on her mp3 player? ",57.0,X=((15.0+50.0)-8.0),MultiArith
Word Problems,multi_step," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,X=((48.0+38.0)-19.0),MultiArith
Word Problems,multi_step," At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn? ",15.0,X=(3.0*(10.0-5.0)),MultiArith
Word Problems,multi_step, A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,36.0,X=((40.0+21.0)-25.0),MultiArith
Word Problems,multi_step," April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,X=(8.0*(3.0+3.0)),MultiArith
Word Problems,multi_step," Paige had 11 songs on her mp3 player. If she deleted 9 old songs from it and then added 8 new songs, how many songs does she have on her mp3 player? ",10.0,X=((11.0+8.0)-9.0),MultiArith
Word Problems,multi_step, For Halloween Robin scored 23 pieces of candy. She ate 7 pieces the first night and then her sister gave her 21 more pieces. How many pieces of candy does Robin have now? ,37.0,X=((23.0+21.0)-7.0),MultiArith
Word Problems,multi_step," Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? ",14.0,X=((26.0+36.0)-48.0),MultiArith
Word Problems,multi_step, A store had 48 coloring books in stock. They ended up putting them on sale and getting rid of 38 of them. The put the ones they still had onto shelves with 5 on each shelf. How many shelves did they use? ,2.0,X=((48.0-38.0)/5.0),MultiArith
Word Problems,multi_step," Maria picked 48 carrots from her garden. If she threw out 11 of them and then picked 15 more the next day, how many carrots would she have total? ",52.0,X=((48.0+15.0)-11.0),MultiArith
Word Problems,multi_step," Tiffany was playing a video game where she scores 6 points for each treasure she finds. If she found 3 treasures on the first level and 5 on the second, what would her score be? ",48.0,X=(6.0*(3.0+5.0)),MultiArith
Word Problems,multi_step," Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9.0,X=((14.0+31.0)/5.0),MultiArith
Word Problems,multi_step," Rachel bought 7 new chairs and 3 new tables for her house. If she spent 4 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",40.0,X=(4.0*(7.0+3.0)),MultiArith
Word Problems,multi_step," Gwen was organizing her book case making sure each of the shelves had exactly 4 books on it. If she had 5 shelves of mystery books and 3 shelves of picture books, how many books did she have total? ",32.0,X=(4.0*(5.0+3.0)),MultiArith
Word Problems,multi_step," In a video game, each enemy defeated gives you 7 points. If a level has 11 enemies total and you destroy all but 8 of them, how many points would you earn? ",21.0,X=(7.0*(11.0-8.0)),MultiArith
Word Problems,challenge,Marco and his dad went strawberry picking. Marco's dad's strawberries weighed 11 pounds. If together their strawberries weighed 30 pounds. How much did Marco's strawberries weigh?,19.0,( 30.0 - 11.0 ),SVAMP
Word Problems,challenge,Jerry had 5 action figures and 9 books on a shelf in his room. Later he added 7 more action figures to the shelf. How many more action figures than books were on his shelf?,3.0,( ( 5.0 + 7.0 ) - 9.0 ),SVAMP
Word Problems,challenge,A waiter had 8 customers. After some left he still had 5 customers. Then he got 99 new customers How many customers left?,3.0,( 8.0 - 5.0 ),SVAMP
Word Problems,challenge,Edward spent $ 4 to buy books and $ 3 to buy pens. Now he has $ 12. How much did Edward spend on books and pens?,7.0,( 4.0 + 3.0 ),SVAMP
Word Problems,challenge,Randy has some blocks. He uses 52 blocks to build a tower. If there are 38 blocks left How many blocks did he have at the start?,90.0,( 52.0 + 38.0 ),SVAMP
Word Problems,challenge,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 512 visitors came to the Buckingham palace that day. If there were 471 visitors the previous day and 808 visitors the day before that How many visited the Buckingham palace within the past 89 days?",1791.0,( ( 512.0 + 471.0 ) + 808.0 ),SVAMP
Word Problems,challenge,Randy has 90 blocks. He uses 89 blocks to build a house and 63 blocks to build a tower. How many more blocks did he use to build the house than he did to build the tower?,26.0,( 89.0 - 63.0 ),SVAMP
Word Problems,challenge,Mary is baking a cake. The recipe calls for 6 cups of flour and 13 cups of sugar. She already put in some cups of flour. If she still needs 8 more cups of flour than sugar How many more cups of flour does she need to add?,21.0,( 13.0 + 8.0 ),SVAMP
Word Problems,challenge,Jerry had 3 books and 4 action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more action figures than books were on his shelf?,3.0,( ( 4.0 + 2.0 ) - 3.0 ),SVAMP
Word Problems,challenge,Nell collects cards. She had 309 baseball cards and 356 Ace cards. She gave some of her cards to Jeff and now has 415 baseball cards and Ace cards left. How many more baseball cards than Ace cards does Nell have?,266.0,( 415.0 - 149.0 ),SVAMP
Word Problems,challenge,Brenda's mother made cookies for guests. Each guest had 2 cookies. If she prepared a total of 10 cookies How many guests did she prepare cookies for?,5.0,( 10.0 / 2.0 ),SVAMP
